SeqID,Genome_id,Gene_id,prot_id,Transporter_id,Transporter_level1,Transporter_level2,Transporter_level3,Transporter_level4,Transporter_level5
Armost1_958716,Armost1,fgenesh1_kg.21_#_91_#_Locus1624v2rpkm88.80,958716,2.A.1.2.96,2,2.A,2.A.1,2.A.1.2,2.A.1.2.96
Armost1_1020250,Armost1,gm1.9991_g,1020250,2.A.1.14.4,2,2.A,2.A.1,2.A.1.14,2.A.1.14.4
Armost1_995835,Armost1,estExt_fgenesh1_pm.C_210030,995835,2.A.1.1.39,2,2.A,2.A.1,2.A.1.1,2.A.1.1.39
Armost1_888563,Armost1,e_gw1.21.281.1,888563,2.A.1.2.111,2,2.A,2.A.1,2.A.1.2,2.A.1.2.111
Armost1_301508,Armost1,CE301507_3202,301508,9.A.19.1.1,9,9.A,9.A.19,9.A.19.1,9.A.19.1.1
Armost1_995859,Armost1,estExt_fgenesh1_pm.C_210057,995859,2.A.4.5.2,2,2.A,2.A.4,2.A.4.5,2.A.4.5.2
Armost1_1085854,Armost1,estExt_Genemark1.C_210164,1085854,2.A.4.5.2,2,2.A,2.A.4,2.A.4.5,2.A.4.5.2
Armost1_915020,Armost1,estExt_Genewise1.C_210286,915020,2.A.57.3.3,2,2.A,2.A.57,2.A.57.3,2.A.57.3.3
Armost1_988934,Armost1,fgenesh1_pm.21_#_74,988934,9.B.115.1.8,9,9.B,9.B.115,9.B.115.1,9.B.115.1.8
Armost1_958909,Armost1,fgenesh1_kg.21_#_284_#_Locus1731v2rpkm7.28_PRE,958909,9.B.115.1.8,9,9.B,9.B.115,9.B.115.1,9.B.115.1.8
Armost1_958910,Armost1,fgenesh1_kg.21_#_285_#_Locus4212v1rpkm40.70,958910,9.A.26.1.2,9,9.A,9.A.26,9.A.26.1,9.A.26.1.2
Armost1_1020379,Armost1,gm1.10120_g,1020379,9.A.14.5.3,9,9.A,9.A.14,9.A.14.5,9.A.14.5.3
Armost1_958921,Armost1,fgenesh1_kg.21_#_296_#_Locus4308v1rpkm39.56,958921,3.A.1.201.38,3,3.A,3.A.1,3.A.1.201,3.A.1.201.38
Armost1_988957,Armost1,fgenesh1_pm.22_#_8,988957,2.A.21.6.6,2,2.A,2.A.21,2.A.21.6,2.A.21.6.6
Armost1_958950,Armost1,fgenesh1_kg.22_#_15_#_Locus12142v1rpkm3.30,958950,2.A.1.2.86,2,2.A,2.A.1,2.A.1.2,2.A.1.2.86
Armost1_958953,Armost1,fgenesh1_kg.22_#_18_#_Locus8497v2rpkm0.40_PRE,958953,2.A.36.4.1,2,2.A,2.A.36,2.A.36.4,2.A.36.4.1
Armost1_937922,Armost1,estExt_Genewise1Plus.C_220032,937922,9.B.51.1.5,9,9.B,9.B.51,9.B.51.1,9.B.51.1.5
Armost1_958960,Armost1,fgenesh1_kg.22_#_25_#_Locus12142v1rpkm3.30,958960,2.A.1.2.86,2,2.A,2.A.1,2.A.1.2,2.A.1.2.86
Armost1_1085929,Armost1,estExt_Genemark1.C_220022,1085929,9.B.51.1.4,9,9.B,9.B.51,9.B.51.1,9.B.51.1.4
Armost1_306768,Armost1,CE306767_205,306768,9.B.51.1.5,9,9.B,9.B.51,9.B.51.1,9.B.51.1.5
Armost1_1085932,Armost1,estExt_Genemark1.C_220025,1085932,2.A.1.2.86,2,2.A,2.A.1,2.A.1.2,2.A.1.2.86
Armost1_1085933,Armost1,estExt_Genemark1.C_220026,1085933,2.A.1.2.86,2,2.A,2.A.1,2.A.1.2,2.A.1.2.86
Armost1_937951,Armost1,estExt_Genewise1Plus.C_220073,937951,9.B.115.1.1,9,9.B,9.B.115,9.B.115.1,9.B.115.1.1
Armost1_958995,Armost1,fgenesh1_kg.22_#_60_#_Locus75v1rpkm1020.26,958995,3.A.3.3.8,3,3.A,3.A.3,3.A.3.3,3.A.3.3.8
Armost1_938003,Armost1,estExt_Genewise1Plus.C_220129,938003,3.A.1.205.11,3,3.A,3.A.1,3.A.1.205,3.A.1.205.11
Armost1_915290,Armost1,estExt_Genewise1.C_220247,915290,3.A.1.208.12,3,3.A,3.A.1,3.A.1.208,3.A.1.208.12
Armost1_959134,Armost1,fgenesh1_kg.22_#_199_#_Locus1430v6rpkm0.16_PRE,959134,2.A.1.40.1,2,2.A,2.A.1,2.A.1.40,2.A.1.40.1
Armost1_989046,Armost1,fgenesh1_pm.22_#_97,989046,2.A.1.1.7,2,2.A,2.A.1,2.A.1.1,2.A.1.1.7
Armost1_1020578,Armost1,gm1.10319_g,1020578,3.A.1.208.12,3,3.A,3.A.1,3.A.1.208,3.A.1.208.12
Armost1_915378,Armost1,estExt_Genewise1.C_220338,915378,9.A.6.1.1,9,9.A,9.A.6,9.A.6.1,9.A.6.1.1
Armost1_316841,Armost1,CE316840_23311,316841,2.A.1.58.1,2,2.A,2.A.1,2.A.1.58,2.A.1.58.1
Armost1_959195,Armost1,fgenesh1_kg.22_#_260_#_Locus4719v3rpkm0.99_PRE,959195,2.A.1.13.27,2,2.A,2.A.1,2.A.1.13,2.A.1.13.27
Armost1_888984,Armost1,e_gw1.22.415.1,888984,9.B.188.1.4,9,9.B,9.B.188,9.B.188.1,9.B.188.1.4
Armost1_959200,Armost1,fgenesh1_kg.22_#_265_#_Locus4178v1rpkm41.19,959200,3.A.1.208.12,3,3.A,3.A.1,3.A.1.208,3.A.1.208.12
Armost1_959219,Armost1,fgenesh1_kg.22_#_284_#_Locus6870v1rpkm17.76,959219,2.A.39.3.15,2,2.A,2.A.39,2.A.39.3,2.A.39.3.15
Armost1_318040,Armost1,CE318039_11288,318040,3.A.1.208.12,3,3.A,3.A.1,3.A.1.208,3.A.1.208.12
Armost1_959237,Armost1,fgenesh1_kg.22_#_302_#_Locus5230v1rpkm29.71,959237,2.A.1.14.11,2,2.A,2.A.1,2.A.1.14,2.A.1.14.11
Armost1_1043985,Armost1,MIX15464_400_29,1043985,9.B.316.1.4,9,9.B,9.B.316,9.B.316.1,9.B.316.1.4
Armost1_1005020,Armost1,estExt_fgenesh1_pg.C_200094,1005020,2.A.3.4.3,2,2.A,2.A.3,2.A.3.4,2.A.3.4.3
Armost1_958561,Armost1,fgenesh1_kg.20_#_90_#_Locus8897v1rpkm9.29,958561,9.B.51.1.5,9,9.B,9.B.51,9.B.51.1,9.B.51.1.5
Armost1_914687,Armost1,estExt_Genewise1.C_200136,914687,9.B.51.1.4,9,9.B,9.B.51,9.B.51.1,9.B.51.1.4
Armost1_937544,Armost1,estExt_Genewise1Plus.C_200164,937544,2.A.1.1.69,2,2.A,2.A.1,2.A.1.1,2.A.1.1.69
Armost1_1020122,Armost1,gm1.9863_g,1020122,2.A.3.10.18,2,2.A,2.A.3,2.A.3.10,2.A.3.10.18
Armost1_1005089,Armost1,estExt_fgenesh1_pg.C_200182,1005089,2.A.67.1.7,2,2.A,2.A.67,2.A.67.1,2.A.67.1.7
Armost1_329463,Armost1,CE329462_56912,329463,8.A.112.2.1,8,8.A,8.A.112,8.A.112.2,8.A.112.2.1
Armost1_959561,Armost1,fgenesh1_kg.24_#_43_#_Locus7649v1rpkm13.87,959561,2.A.1.1.141,2,2.A,2.A.1,2.A.1.1,2.A.1.1.141
Armost1_959616,Armost1,fgenesh1_kg.24_#_98_#_Locus4760v1rpkm34.08,959616,8.A.125.1.4,8,8.A,8.A.125,8.A.125.1,8.A.125.1.4
Armost1_959631,Armost1,fgenesh1_kg.24_#_113_#_Locus5435v1rpkm27.84,959631,8.A.65.1.3,8,8.A,8.A.65,8.A.65.1,8.A.65.1.3
Armost1_889876,Armost1,e_gw1.24.201.1,889876,9.A.26.1.1,9,9.A,9.A.26,9.A.26.1,9.A.26.1.1
Armost1_959695,Armost1,fgenesh1_kg.24_#_177_#_Locus2004v1rpkm94.60,959695,1.A.4.9.4,1,1.A,1.A.4,1.A.4.9,1.A.4.9.4
Armost1_938816,Armost1,estExt_Genewise1Plus.C_240322,938816,2.A.6.8.3,2,2.A,2.A.6,2.A.6.8,2.A.6.8.3
Armost1_889605,Armost1,e_gw1.24.172.1,889605,2.A.82.1.8,2,2.A,2.A.82,2.A.82.1,2.A.82.1.8
Armost1_337021,Armost1,CE337020_41412,337021,2.A.37.4.1,2,2.A,2.A.37,2.A.37.4,2.A.37.4.1
Armost1_989288,Armost1,fgenesh1_pm.24_#_107,989288,2.A.1.14.36,2,2.A,2.A.1,2.A.1.14,2.A.1.14.36
Armost1_959795,Armost1,fgenesh1_kg.24_#_277_#_Locus6239v1rpkm21.83,959795,9.A.15.1.1,9,9.A,9.A.15,9.A.15.1,9.A.15.1.1
Armost1_209496,Armost1,CE209495_85,209496,2.A.16.2.3,2,2.A,2.A.16,2.A.16.2,2.A.16.2.3
Armost1_958345,Armost1,fgenesh1_kg.19_#_46_#_Locus3806v1rpkm46.39,958345,3.A.1.208.12,3,3.A,3.A.1,3.A.1.208,3.A.1.208.12
Armost1_958353,Armost1,fgenesh1_kg.19_#_54_#_Locus8756v1rpkm9.76,958353,2.A.57.3.3,2,2.A,2.A.57,2.A.57.3,2.A.57.3.3
Armost1_1085531,Armost1,estExt_Genemark1.C_190068,1085531,2.A.57.3.3,2,2.A,2.A.57,2.A.57.3,2.A.57.3.3
Armost1_958386,Armost1,fgenesh1_kg.19_#_87_#_Locus398v1rpkm408.37,958386,3.A.1.205.32,3,3.A,3.A.1,3.A.1.205,3.A.1.205.32
Armost1_988796,Armost1,fgenesh1_pm.19_#_48,988796,2.A.1.14.36,2,2.A,2.A.1,2.A.1.14,2.A.1.14.36
Armost1_887833,Armost1,e_gw1.19.310.1,887833,9.B.45.2.5,9,9.B,9.B.45,9.B.45.2,9.B.45.2.5
Armost1_887858,Armost1,e_gw1.19.158.1,887858,9.B.45.2.5,9,9.B,9.B.45,9.B.45.2,9.B.45.2.5
Armost1_937396,Armost1,estExt_Genewise1Plus.C_190290,937396,9.B.45.2.5,9,9.B,9.B.45,9.B.45.2,9.B.45.2.5
Armost1_1019568,Armost1,gm1.9309_g,1019568,2.A.1.14.38,2,2.A,2.A.1,2.A.1.14,2.A.1.14.38
Armost1_1019573,Armost1,gm1.9314_g,1019573,2.A.1.14.38,2,2.A,2.A.1,2.A.1.14,2.A.1.14.38
Armost1_1040016,Armost1,MIX11495_3_13,1040016,2.A.1.14.38,2,2.A,2.A.1,2.A.1.14,2.A.1.14.38
Armost1_958262,Armost1,fgenesh1_kg.18_#_167_#_Locus3080v1rpkm60.69,958262,2.A.7.25.6,2,2.A,2.A.7,2.A.7.25,2.A.7.25.6
Armost1_958272,Armost1,fgenesh1_kg.18_#_177_#_Locus16408v1rpkm1.25,958272,2.A.1.2.86,2,2.A,2.A.1,2.A.1.2,2.A.1.2.86
Armost1_958274,Armost1,fgenesh1_kg.18_#_179_#_Locus4522v1rpkm36.80,958274,2.A.1.2.86,2,2.A,2.A.1,2.A.1.2,2.A.1.2.86
Armost1_208530,Armost1,CE208529_3985,208530,2.A.69.2.6,2,2.A,2.A.69,2.A.69.2,2.A.69.2.6
Armost1_959818,Armost1,fgenesh1_kg.25_#_18_#_Locus18247v1rpkm0.92,959818,2.A.67.1.2,2,2.A,2.A.67,2.A.67.1,2.A.67.1.2
Armost1_1086529,Armost1,estExt_Genemark1.C_250061,1086529,2.A.18.5.2,2,2.A,2.A.18,2.A.18.5,2.A.18.5.2
Armost1_939045,Armost1,estExt_Genewise1Plus.C_250104,939045,9.A.26.1.2,9,9.A,9.A.26,9.A.26.1,9.A.26.1.2
Armost1_989350,Armost1,fgenesh1_pm.25_#_34,989350,3.A.3.1.7,3,3.A,3.A.3,3.A.3.1,3.A.3.1.7
Armost1_346565,Armost1,CE346564_10910,346565,2.A.1.19.38,2,2.A,2.A.1,2.A.1.19,2.A.1.19.38
Armost1_1021244,Armost1,gm1.10985_g,1021244,2.A.1.19.38,2,2.A,2.A.1,2.A.1.19,2.A.1.19.38
Armost1_989355,Armost1,fgenesh1_pm.25_#_39,989355,2.A.1.19.38,2,2.A,2.A.1,2.A.1.19,2.A.1.19.38
Armost1_1021257,Armost1,gm1.10998_g,1021257,3.A.3.1.7,3,3.A,3.A.3,3.A.3.1,3.A.3.1.7
Armost1_889382,Armost1,e_gw1.23.133.1,889382,2.A.1.2.108,2,2.A,2.A.1,2.A.1.2,2.A.1.2.108
Armost1_915477,Armost1,estExt_Genewise1.C_230032,915477,2.A.1.36.3,2,2.A,2.A.1,2.A.1.36,2.A.1.36.3
Armost1_1020683,Armost1,gm1.10424_g,1020683,2.A.16.2.3,2,2.A,2.A.16,2.A.16.2,2.A.16.2.3
Armost1_915535,Armost1,estExt_Genewise1.C_230094,915535,2.A.1.9.11,2,2.A,2.A.1,2.A.1.9,2.A.1.9.11
Armost1_1005532,Armost1,estExt_fgenesh1_pg.C_230073,1005532,1.A.4.4.3,1,1.A,1.A.4,1.A.4.4,1.A.4.4.3
Armost1_938372,Armost1,estExt_Genewise1Plus.C_230103,938372,2.A.1.36.3,2,2.A,2.A.1,2.A.1.36,2.A.1.36.3
Armost1_938375,Armost1,estExt_Genewise1Plus.C_230106,938375,2.A.1.13.27,2,2.A,2.A.1,2.A.1.13,2.A.1.13.27
Armost1_959412,Armost1,fgenesh1_kg.23_#_144_#_Locus8142v1rpkm11.95,959412,3.A.1.201.11,3,3.A,3.A.1,3.A.1.201,3.A.1.201.11
Armost1_324953,Armost1,CE324952_791,324953,2.A.16.2.3,2,2.A,2.A.16,2.A.16.2,2.A.16.2.3
Armost1_959439,Armost1,fgenesh1_kg.23_#_171_#_Locus516v1rpkm327.07,959439,3.A.2.2.3,3,3.A,3.A.2,3.A.2.2,3.A.2.2.3
Armost1_938490,Armost1,estExt_Genewise1Plus.C_230221,938490,2.A.1.2.40,2,2.A,2.A.1,2.A.1.2,2.A.1.2.40
Armost1_328035,Armost1,CE328034_814,328035,2.A.1.2.40,2,2.A,2.A.1,2.A.1.2,2.A.1.2.40
Armost1_960703,Armost1,fgenesh1_kg.29_#_54_#_Locus3870v1rpkm45.51,960703,2.A.1.19.38,2,2.A,2.A.1,2.A.1.19,2.A.1.19.38
Armost1_1087074,Armost1,estExt_Genemark1.C_290050,1087074,1.A.115.1.5,1,1.A,1.A.115,1.A.115.1,1.A.115.1.5
Armost1_375095,Armost1,CE375094_2513,375095,2.A.1.2.86,2,2.A,2.A.1,2.A.1.2,2.A.1.2.86
Armost1_917121,Armost1,estExt_Genewise1.C_290177,917121,9.B.104.1.6,9,9.B,9.B.104,9.B.104.1,9.B.104.1.6
Armost1_939973,Armost1,estExt_Genewise1Plus.C_290227,939973,8.A.159.1.4,8,8.A,8.A.159,8.A.159.1,8.A.159.1.4
Armost1_917263,Armost1,estExt_Genewise1.C_290325,917263,2.A.1.2.46,2,2.A,2.A.1,2.A.1.2,2.A.1.2.46
Armost1_960864,Armost1,fgenesh1_kg.29_#_215_#_Locus7108v1rpkm16.55,960864,1.A.23.4.9,1,1.A,1.A.23,1.A.23.4,1.A.23.4.9
Armost1_382696,Armost1,CE382695_8961,382696,2.A.3.8.4,2,2.A,2.A.3,2.A.3.8,2.A.3.8.4
Armost1_960886,Armost1,fgenesh1_kg.29_#_237_#_Locus9201v1rpkm8.37,960886,2.A.1.2.46,2,2.A,2.A.1,2.A.1.2,2.A.1.2.46
Armost1_940096,Armost1,estExt_Genewise1Plus.C_290355,940096,2.A.1.1.7,2,2.A,2.A.1,2.A.1.1,2.A.1.1.7
Armost1_960905,Armost1,fgenesh1_kg.29_#_256_#_Locus4067v1rpkm42.71,960905,2.A.1.14.11,2,2.A,2.A.1,2.A.1.14,2.A.1.14.11
Armost1_960243,Armost1,fgenesh1_kg.27_#_92_#_Locus653v1rpkm271.55,960243,1.A.115.1.2,1,1.A,1.A.115,1.A.115.1,1.A.115.1.2
Armost1_1086821,Armost1,estExt_Genemark1.C_270104,1086821,2.A.1.14.3,2,2.A,2.A.1,2.A.1.14,2.A.1.14.3
Armost1_890574,Armost1,e_gw1.27.296.1,890574,2.A.4.4.4,2,2.A,2.A.4,2.A.4.4,2.A.4.4.4
Armost1_989447,Armost1,fgenesh1_pm.27_#_63,989447,2.A.40.7.1,2,2.A,2.A.40,2.A.40.7,2.A.40.7.1
Armost1_1048333,Armost1,MIX19812_645_47,1048333,2.A.7.9.9,2,2.A,2.A.7,2.A.7.9,2.A.7.9.9
Armost1_960407,Armost1,fgenesh1_kg.27_#_256_#_Locus2558v1rpkm74.09,960407,8.A.112.1.3,8,8.A,8.A.112,8.A.112.1,8.A.112.1.3
Armost1_1006151,Armost1,estExt_fgenesh1_pg.C_270155,1006151,9.A.1.1.5,9,9.A,9.A.1,9.A.1.1,9.A.1.1.5
Armost1_1021620,Armost1,gm1.11361_g,1021620,1.A.8.9.18,1,1.A,1.A.8,1.A.8.9,1.A.8.9.18
Armost1_1048439,Armost1,MIX19918_13524_94,1048439,2.A.7.16.2,2,2.A,2.A.7,2.A.7.16,2.A.7.16.2
Armost1_365771,Armost1,CE365770_759,365771,2.A.1.14.11,2,2.A,2.A.1,2.A.1.14,2.A.1.14.11
Armost1_916759,Armost1,estExt_Genewise1.C_280012,916759,9.A.26.1.4,9,9.A,9.A.26,9.A.26.1,9.A.26.1.4
Armost1_1086937,Armost1,estExt_Genemark1.C_280037,1086937,2.A.1.2.115,2,2.A,2.A.1,2.A.1.2,2.A.1.2.115
Armost1_960496,Armost1,fgenesh1_kg.28_#_53_#_Locus879v1rpkm207.82,960496,2.A.3.10.23,2,2.A,2.A.3,2.A.3.10,2.A.3.10.23
Armost1_1048687,Armost1,MIX20166_2070_36,1048687,2.A.36.4.5,2,2.A,2.A.36,2.A.36.4,2.A.36.4.5
Armost1_960558,Armost1,fgenesh1_kg.28_#_115_#_Locus12804v1rpkm2.77,960558,1.A.8.9.18,1,1.A,1.A.8,1.A.8.9,1.A.8.9.18
Armost1_916883,Armost1,estExt_Genewise1.C_280160,916883,1.A.8.9.18,1,1.A,1.A.8,1.A.8.9,1.A.8.9.18
Armost1_939699,Armost1,estExt_Genewise1Plus.C_280166,939699,3.A.1.208.35,3,3.A,3.A.1,3.A.1.208,3.A.1.208.35
Armost1_370709,Armost1,CE370708_7343,370709,2.A.1.1.119,2,2.A,2.A.1,2.A.1.1,2.A.1.1.119
Armost1_960594,Armost1,fgenesh1_kg.28_#_151_#_Locus2826v1rpkm67.00,960594,2.A.1.13.27,2,2.A,2.A.1,2.A.1.13,2.A.1.13.27
Armost1_891492,Armost1,e_gw1.30.209.1,891492,3.A.1.204.41,3,3.A,3.A.1,3.A.1.204,3.A.1.204.41
Armost1_891497,Armost1,e_gw1.30.242.1,891497,9.B.142.5.6,9,9.B,9.B.142,9.B.142.5,9.B.142.5.6
Armost1_1006474,Armost1,estExt_fgenesh1_pg.C_300039,1006474,2.A.57.3.3,2,2.A,2.A.57,2.A.57.3,2.A.57.3.3
Armost1_940219,Armost1,estExt_Genewise1Plus.C_300117,940219,2.A.7.10.2,2,2.A,2.A.7,2.A.7.10,2.A.7.10.2
Armost1_961018,Armost1,fgenesh1_kg.30_#_89_#_Locus1789v1rpkm106.27,961018,2.A.57.3.3,2,2.A,2.A.57,2.A.57.3,2.A.57.3.3
Armost1_917440,Armost1,estExt_Genewise1.C_300154,917440,2.A.53.1.2,2,2.A,2.A.53,2.A.53.1,2.A.53.1.2
Armost1_1022121,Armost1,gm1.11862_g,1022121,2.A.1.36.3,2,2.A,2.A.1,2.A.1.36,2.A.1.36.3
Armost1_1022124,Armost1,gm1.11865_g,1022124,2.A.1.36.3,2,2.A,2.A.1,2.A.1.36,2.A.1.36.3
Armost1_961044,Armost1,fgenesh1_kg.30_#_115_#_Locus2240v1rpkm85.18,961044,2.A.1.13.27,2,2.A,2.A.1,2.A.1.13,2.A.1.13.27
Armost1_917468,Armost1,estExt_Genewise1.C_300182,917468,2.A.1.36.3,2,2.A,2.A.1,2.A.1.36,2.A.1.36.3
Armost1_891511,Armost1,e_gw1.30.75.1,891511,2.A.1.36.3,2,2.A,2.A.1,2.A.1.36,2.A.1.36.3
Armost1_433404,Armost1,CE433403_321,433404,2.A.1.36.3,2,2.A,2.A.1,2.A.1.36,2.A.1.36.3
Armost1_989707,Armost1,fgenesh1_pm.30_#_50,989707,2.A.1.36.3,2,2.A,2.A.1,2.A.1.36,2.A.1.36.3
Armost1_1022415,Armost1,gm1.12156_g,1022415,5.B.1.5.3,5,5.B,5.B.1,5.B.1.5,5.B.1.5.3
Armost1_1022416,Armost1,gm1.12157_g,1022416,1.A.56.3.2,1,1.A,1.A.56,1.A.56.3,1.A.56.3.2
Armost1_961952,Armost1,fgenesh1_kg.37_#_25_#_Locus5597v1rpkm26.51,961952,2.A.1.1.40,2,2.A,2.A.1,2.A.1.1,2.A.1.1.40
Armost1_961959,Armost1,fgenesh1_kg.37_#_32_#_Locus5618v1rpkm26.34,961959,2.A.1.1.40,2,2.A,2.A.1,2.A.1.1,2.A.1.1.40
Armost1_1087918,Armost1,estExt_Genemark1.C_370068,1087918,2.A.67.1.7,2,2.A,2.A.67,2.A.67.1,2.A.67.1.7
Armost1_962055,Armost1,fgenesh1_kg.37_#_128_#_Locus6437v1rpkm20.61,962055,2.A.6.6.16,2,2.A,2.A.6,2.A.6.6,2.A.6.6.16
Armost1_1087986,Armost1,estExt_Genemark1.C_370138,1087986,1.A.26.2.2,1,1.A,1.A.26,1.A.26.2,1.A.26.2.2
Armost1_961625,Armost1,fgenesh1_kg.35_#_26_#_Locus4219v1rpkm40.62,961625,1.I.1.1.3,1,1.I,1.I.1,1.I.1.1,1.I.1.1.3
Armost1_892595,Armost1,e_gw1.35.194.1,892595,5.B.1.5.4,5,5.B,5.B.1,5.B.1.5,5.B.1.5.4
Armost1_961639,Armost1,fgenesh1_kg.35_#_40_#_Locus3746v1rpkm47.18,961639,3.A.3.8.4,3,3.A,3.A.3,3.A.3.8,3.A.3.8.4
Armost1_961656,Armost1,fgenesh1_kg.35_#_57_#_Locus2592v1rpkm73.10,961656,2.A.1.2.86,2,2.A,2.A.1,2.A.1.2,2.A.1.2.86
Armost1_989840,Armost1,fgenesh1_pm.35_#_23,989840,3.A.3.8.5,3,3.A,3.A.3,3.A.3.8,3.A.3.8.5
Armost1_453977,Armost1,CE453976_30733,453977,2.A.1.2.78,2,2.A,2.A.1,2.A.1.2,2.A.1.2.78
Armost1_961772,Armost1,fgenesh1_kg.35_#_173_#_Locus2405v1rpkm78.47,961772,2.A.1.48.4,2,2.A,2.A.1,2.A.1.48,2.A.1.48.4
Armost1_960023,Armost1,fgenesh1_kg.26_#_3_#_Locus10561v1rpkm5.40,960023,9.B.241.2.6,9,9.B,9.B.241,9.B.241.2,9.B.241.2.6
Armost1_890411,Armost1,e_gw1.26.53.1,890411,9.B.241.2.6,9,9.B,9.B.241,9.B.241.2,9.B.241.2.6
Armost1_1021276,Armost1,gm1.11017_g,1021276,9.B.241.2.6,9,9.B,9.B.241,9.B.241.2,9.B.241.2.6
Armost1_960037,Armost1,fgenesh1_kg.26_#_17_#_Locus10561v1rpkm5.40,960037,9.B.241.2.6,9,9.B,9.B.241,9.B.241.2,9.B.241.2.6
Armost1_1021289,Armost1,gm1.11030_g,1021289,2.A.7.28.12,2,2.A,2.A.7,2.A.7.28,2.A.7.28.12
Armost1_890375,Armost1,e_gw1.26.196.1,890375,2.A.1.1.73,2,2.A,2.A.1,2.A.1.1,2.A.1.1.73
Armost1_890306,Armost1,e_gw1.26.384.1,890306,3.A.1.205.25,3,3.A,3.A.1,3.A.1.205,3.A.1.205.25
Armost1_890210,Armost1,e_gw1.26.341.1,890210,3.A.1.205.18,3,3.A,3.A.1,3.A.1.205,3.A.1.205.18
Armost1_1086664,Armost1,estExt_Genemark1.C_260032,1086664,3.A.1.205.18,3,3.A,3.A.1,3.A.1.205,3.A.1.205.18
Armost1_1021300,Armost1,gm1.11041_g,1021300,3.A.1.205.25,3,3.A,3.A.1,3.A.1.205,3.A.1.205.25
Armost1_939169,Armost1,estExt_Genewise1Plus.C_260069,939169,2.A.1.1.73,2,2.A,2.A.1,2.A.1.1,2.A.1.1.73
Armost1_890202,Armost1,e_gw1.26.324.1,890202,9.B.241.2.6,9,9.B,9.B.241,9.B.241.2,9.B.241.2.6
Armost1_916389,Armost1,estExt_Genewise1.C_260105,916389,2.A.1.1.40,2,2.A,2.A.1,2.A.1.1,2.A.1.1.40
Armost1_1006753,Armost1,estExt_fgenesh1_pg.C_330057,1006753,2.A.19.2.4,2,2.A,2.A.19,2.A.19.2,2.A.19.2.4
Armost1_892214,Armost1,e_gw1.33.72.1,892214,2.A.19.2.8,2,2.A,2.A.19,2.A.19.2,2.A.19.2.8
Armost1_917858,Armost1,estExt_Genewise1.C_330149,917858,2.A.1.2.77,2,2.A,2.A.1,2.A.1.2,2.A.1.2.77
Armost1_1022613,Armost1,gm1.12354_g,1022613,1.A.8.9.8,1,1.A,1.A.8,1.A.8.9,1.A.8.9.8
Armost1_1022297,Armost1,gm1.12038_g,1022297,2.A.67.1.7,2,2.A,2.A.67,2.A.67.1,2.A.67.1.7
Armost1_979272,Armost1,fgenesh1_pg.39_#_29,979272,2.A.85.3.5,2,2.A,2.A.85,2.A.85.3,2.A.85.3.5
Armost1_893333,Armost1,e_gw1.39.44.1,893333,2.A.85.3.5,2,2.A,2.A.85,2.A.85.3,2.A.85.3.5
Armost1_962459,Armost1,fgenesh1_kg.39_#_223_#_Locus16058v3rpkm0.62,962459,2.A.57.3.3,2,2.A,2.A.57,2.A.57.3,2.A.57.3.3
Armost1_961884,Armost1,fgenesh1_kg.36_#_109_#_Locus1566v1rpkm121.56,961884,2.A.1.3.73,2,2.A,2.A.1,2.A.1.3,2.A.1.3.73
Armost1_1058287,Armost1,MIX29766_5_12,1058287,2.A.69.2.6,2,2.A,2.A.69,2.A.69.2,2.A.69.2.6
Armost1_543617,Armost1,CE543616_1652,543617,2.A.1.13.26,2,2.A,2.A.1,2.A.1.13,2.A.1.13.26
Armost1_963347,Armost1,fgenesh1_kg.46_#_40_#_Locus8143v1rpkm11.95,963347,2.A.1.14.11,2,2.A,2.A.1,2.A.1.14,2.A.1.14.11
Armost1_1024181,Armost1,gm1.13922_g,1024181,2.A.57.3.3,2,2.A,2.A.57,2.A.57.3,2.A.57.3.3
Armost1_942497,Armost1,estExt_Genewise1Plus.C_460059,942497,2.A.43.3.1,2,2.A,2.A.43,2.A.43.3,2.A.43.3.1
Armost1_942520,Armost1,estExt_Genewise1Plus.C_460083,942520,9.B.203.1.3,9,9.B,9.B.203,9.B.203.1,9.B.203.1.3
Armost1_963412,Armost1,fgenesh1_kg.46_#_105_#_Locus5487v1rpkm27.40,963412,2.A.89.1.2,2,2.A,2.A.89,2.A.89.1,2.A.89.1.2
Armost1_963415,Armost1,fgenesh1_kg.46_#_108_#_Locus4245v1rpkm40.33,963415,9.B.203.1.3,9,9.B,9.B.203,9.B.203.1,9.B.203.1.3
Armost1_990296,Armost1,fgenesh1_pm.46_#_21,990296,2.A.20.2.1,2,2.A,2.A.20,2.A.20.2,2.A.20.2.1
Armost1_1024249,Armost1,gm1.13990_g,1024249,2.A.1.14.11,2,2.A,2.A.1,2.A.1.14,2.A.1.14.11
Armost1_963507,Armost1,fgenesh1_kg.46_#_200_#_Locus3739v1rpkm47.23,963507,2.A.57.5.3,2,2.A,2.A.57,2.A.57.5,2.A.57.5.3
Armost1_1088791,Armost1,estExt_Genemark1.C_460129,1088791,2.A.39.3.7,2,2.A,2.A.39,2.A.39.3,2.A.39.3.7
Armost1_1007163,Armost1,estExt_fgenesh1_pg.C_380015,1007163,2.A.1.14.11,2,2.A,2.A.1,2.A.1.14,2.A.1.14.11
Armost1_962179,Armost1,fgenesh1_kg.38_#_55_#_Locus3571v1rpkm50.58,962179,9.A.63.1.1,9,9.A,9.A.63,9.A.63.1,9.A.63.1.1
