	Genome_id	Species	Assembly_Length	Gene_number	Status	Publish_link	TaxID	superkingdom	kingdom	phylum	class	order	family	genus	species	taxonomy	Unnamed: 0	jrk_template	COMMENT on genus	primary_lifestyle	Secondary_lifestyle	Comment_on_lifestyle_template	Endophytic_interaction_capability_template	Plant_pathogenic_capacity_template	Decay_substrate_template	Decay_type_template	Aquatic_habitat_template	Animal_biotrophic_capacity_template	Specific_hosts	Growth_form_template	Fruitbody_type_template	Hymenium_type_template	Ectomycorrhiza_exploration_type_template	Ectomycorrhiza_lineage_template	primary_photobiont	secondary_photobiont
864	Rhyag1	Rhynchosporium agropyri	52,477,121	13,673	published	https://www.ncbi.nlm.nih.gov/pubmed/27875982	914238.0	Eukaryota	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Rhynchosporium	Rhynchosporium agropyri	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Ploettnerulaceae;g__Rhynchosporium;s__Rhynchosporium agropyri	5875.0	jrk07608		plant_pathogen				leaf/fruit/seed_pathogen			non-aquatic			filamentous_mycelium	none	none				
865	Rhyco1	Rhynchosporium commune	55,569,529	12,211	published	https://www.ncbi.nlm.nih.gov/pubmed/27875982	914237.0	Eukaryota	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Rhynchosporium	Rhynchosporium commune	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Ploettnerulaceae;g__Rhynchosporium;s__Rhynchosporium commune	5875.0	jrk07608		plant_pathogen				leaf/fruit/seed_pathogen			non-aquatic			filamentous_mycelium	none	none				
866	Rhyse1	Rhynchosporium secalis	49,342,573	13,145	published	https://www.ncbi.nlm.nih.gov/pubmed/27875982	38038.0	Eukaryota	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Rhynchosporium	Rhynchosporium secalis	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Ploettnerulaceae;g__Rhynchosporium;s__Rhynchosporium secalis	5875.0	jrk07608		plant_pathogen				leaf/fruit/seed_pathogen			non-aquatic			filamentous_mycelium	none	none				
867	Rhyru1_1	Rhytidhysteron rufulum	40,184,762	12,117	published	https://www.ncbi.nlm.nih.gov/pubmed/23236275	37885.0	Eukaryota	Fungi	Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Rhytidhysteron	Rhytidhysteron rufulum	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Hysteriales;f__Hysteriaceae;g__Rhytidhysteron;s__Rhytidhysteron rufulum	3495.0	jrk07611		wood_saprotroph					wood	soft_rot	partly_marine_(partly_non-aquatic)			filamentous_mycelium	apothecium_(hymenium_on_surface)	smooth				
868	Ricfib1	Rickenella fibula	59,345,457	18,897	published	https://www.ncbi.nlm.nih.gov/pubmed/30368779	264144.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales		Rickenella	Rickenella fibula	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__;g__Rickenella;s__Rickenella fibula	8944.0	jrk07617		plant_pathogen	bryophilous	root-associated_R._minuta		leaf/fruit/seed_pathogen	leaf/fruit/seed		non-aquatic		mosses	filamentous_mycelium	agaricoid	gills				
869	Ricmel1	Rickenella mellea	45,069,463	17,139	published	https://www.ncbi.nlm.nih.gov/pubmed/30902897	50990.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales		Rickenella	Rickenella mellea	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__;g__Rickenella;s__Rickenella mellea	8944.0	jrk07617		plant_pathogen	bryophilous	root-associated_R._minuta		leaf/fruit/seed_pathogen	leaf/fruit/seed		non-aquatic		mosses	filamentous_mycelium	agaricoid	gills				
870	Rigmic1	Rigidoporus microporus	42,090,139	10,917	published	https://www.ncbi.nlm.nih.gov/pubmed/32251355	219653.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meripilaceae	Rigidoporus	Rigidoporus microporus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meripilaceae;g__Rigidoporus;s__Rigidoporus microporus	9069.0	jrk07626		wood_saprotroph					wood	white_rot	non-aquatic			filamentous_mycelium	polyporoid	poroid				
871	Rosne1	Rosellinia necatrix	44,257,831	12,444	published	https://www.ncbi.nlm.nih.gov/pubmed/29688132	77044.0	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Rosellinia	Rosellinia necatrix	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Rosellinia;s__Rosellinia necatrix	7997.0	jrk07680		plant_pathogen	wood_saprotroph			wood_pathogen	wood		non-aquatic		angiosperms	filamentous_mycelium	perithecium_(hymenium_hidden,_narrow_opening)	closed				
872	Roster1	Rostrohypoxylon terebratum	37,279,361	11,168	published	https://www.ncbi.nlm.nih.gov/pubmed/34797921	392036.0	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Rostrohypoxylon	Rostrohypoxylon terebratum	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Hypoxylaceae;g__Rostrohypoxylon;s__Rostrohypoxylon terebratum	7929.0	jrk07697		wood_saprotroph					wood		non-aquatic		Lithocarpus	filamentous_mycelium	perithecium_(hymenium_hidden,_narrow_opening)	closed				
873	Rozal1_1	Rozella allomycis	11,859,274	6,350	published	https://www.ncbi.nlm.nih.gov/pubmed/23932404	281847.0	Eukaryota	Fungi	Cryptomycota				Rozella	Rozella allomycis	k__Fungi;p__Cryptomycota;c__;o__;f__;g__Rozella;s__Rozella allomycis	10724.0	jrk07700		mycoparasite	fungal_decomposer		no_endophytic_capacity		fungal_material		partly_aquatic			zoosporic-plasmodium_(aphelid)	none	none				
874	Rozal_SC1	Rozella allomycis	13,461,086	6,694	published	https://www.ncbi.nlm.nih.gov/pubmed/30297742	281847.0	Eukaryota	Fungi	Cryptomycota				Rozella	Rozella allomycis	k__Fungi;p__Cryptomycota;c__;o__;f__;g__Rozella;s__Rozella allomycis	10724.0	jrk07700		mycoparasite	fungal_decomposer		no_endophytic_capacity		fungal_material		partly_aquatic			zoosporic-plasmodium_(aphelid)	none	none				
875	Rusbre1	Russula brevipes	48,529,157	14,000	published	https://www.ncbi.nlm.nih.gov/pubmed/34861049	98861.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula brevipes	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula brevipes	28.0	jrk07726		ectomycorrhizal							non-aquatic			filamentous_mycelium	agaricoid	gills	contact	/russula-lactarius		
876	Ruscom1	Russula compacta	45,678,814	10,834	published	https://www.ncbi.nlm.nih.gov/pubmed/34861049	40490.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula compacta	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula compacta	28.0	jrk07726		ectomycorrhizal							non-aquatic			filamentous_mycelium	agaricoid	gills	contact	/russula-lactarius		
877	Rusdis1	Russula dissimulans	44,689,478	11,865	published	https://www.ncbi.nlm.nih.gov/pubmed/34861049	258981.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula dissimulans	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula dissimulans	28.0	jrk07726		ectomycorrhizal							non-aquatic			filamentous_mycelium	agaricoid	gills	contact	/russula-lactarius		
878	Rusear1	Russula earlei	70,012,961	12,153	published	https://www.ncbi.nlm.nih.gov/pubmed/34861049	71964.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula earlei	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula earlei	28.0	jrk07726		ectomycorrhizal							non-aquatic			filamentous_mycelium	agaricoid	gills	contact	/russula-lactarius		
879	Ruseme1	Russula emetica	55,121,418	13,215	published	https://www.ncbi.nlm.nih.gov/pubmed/33046698	152958.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula emetica	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula emetica	28.0	jrk07726		ectomycorrhizal							non-aquatic			filamentous_mycelium	agaricoid	gills	contact	/russula-lactarius		
880	Rusoch1	Russula ochroleuca	44,738,512	12,048	published	https://www.ncbi.nlm.nih.gov/pubmed/33046698	152965.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula ochroleuca	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula ochroleuca	28.0	jrk07726		ectomycorrhizal							non-aquatic			filamentous_mycelium	agaricoid	gills	contact	/russula-lactarius		
881	Rusrug1	Russula rugulosa	43,452,339	13,281	published	https://www.ncbi.nlm.nih.gov/pubmed/34861049	1935383.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula rugulosa	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula rugulosa	28.0	jrk07726		ectomycorrhizal							non-aquatic			filamentous_mycelium	agaricoid	gills	contact	/russula-lactarius		
882	Rusvin1	Russula vinacea	43,280,073	12,673	published	https://www.ncbi.nlm.nih.gov/pubmed/34861049	517384.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula vinacea	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula vinacea	28.0	jrk07726		ectomycorrhizal							non-aquatic			filamentous_mycelium	agaricoid	gills	contact	/russula-lactarius		
883	Sacpr1	Saccharata proteae	31,432,921	9,234	published	https://www.ncbi.nlm.nih.gov/pubmed/32206138	131308.0	Eukaryota	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Saccharataceae	Saccharata	Saccharata proteae	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Saccharataceae;g__Saccharata;s__Saccharata proteae	2776.0	jrk07740		plant_pathogen	litter_saprotroph		foliar_endophyte	leaf/fruit/seed_pathogen	leaf/fruit/seed		non-aquatic			filamentous_mycelium						
884	Sacarb1	Saccharomyces arboricola	11,486,716	5,309	published	https://www.ncbi.nlm.nih.gov/pubmed/23368932	706196.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces arboricola	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces;s__Saccharomyces arboricola	6344.0	jrk07741		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	arthropod-associated		yeast	none	none				
885	Sacboulardii_1	Saccharomyces boulardii	12,001,065	5,493	published	https://www.ncbi.nlm.nih.gov/pubmed/28336969	252598.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces boulardii (nom. inval.)	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces;s__Saccharomyces boulardii (nom. inval.)	6344.0	jrk07741		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	arthropod-associated		yeast	none	none				
886	SacceM3707_1	Saccharomyces cerevisiae	11,509,707	5,974	published	https://www.ncbi.nlm.nih.gov/pubmed/23792743	4932.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces;s__Saccharomyces cerevisiae	6344.0	jrk07741		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	arthropod-associated		yeast	none	none				
887	SacceM3836_1	Saccharomyces cerevisiae	11,532,651	5,984	published	https://www.ncbi.nlm.nih.gov/pubmed/23792743	4932.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces;s__Saccharomyces cerevisiae	6344.0	jrk07741		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	arthropod-associated		yeast	none	none				
888	SacceM3837_1	Saccharomyces cerevisiae	11,530,290	5,969	published	https://www.ncbi.nlm.nih.gov/pubmed/23792743	4932.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces;s__Saccharomyces cerevisiae	6344.0	jrk07741		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	arthropod-associated		yeast	none	none				
889	SacceM3838_1	Saccharomyces cerevisiae	11,571,570	5,991	published	https://www.ncbi.nlm.nih.gov/pubmed/23792743	4932.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces;s__Saccharomyces cerevisiae	6344.0	jrk07741		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	arthropod-associated		yeast	none	none				
890	SacceM3839_1	Saccharomyces cerevisiae	11,550,170	5,989	published	https://www.ncbi.nlm.nih.gov/pubmed/23792743	4932.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces;s__Saccharomyces cerevisiae	6344.0	jrk07741		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	arthropod-associated		yeast	none	none				
891	Sacce1	Saccharomyces cerevisiae	12,070,898	6,575	published	https://www.ncbi.nlm.nih.gov/pubmed/8849441	4932.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces;s__Saccharomyces cerevisiae	6344.0	jrk07741		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	arthropod-associated		yeast	none	none				
892	Saceu1	Saccharomyces eubayanus	11,670,174	5,370	published	https://www.ncbi.nlm.nih.gov/pubmed/26269586	1080349.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces eubayanus	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces;s__Saccharomyces eubayanus	6344.0	jrk07741		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	arthropod-associated		yeast	none	none				
893	Sacca1	Saccharomycopsis capsularis	17,823,225	6,736	published	https://www.ncbi.nlm.nih.gov/pubmed/29760453	36036.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycopsidaceae	Saccharomycopsis	Saccharomycopsis capsularis	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycopsidaceae;g__Saccharomycopsis;s__Saccharomycopsis capsularis	6381.0	jrk07743		nectar/tap_saprotroph	animal_parasite				animal_material,sugar-rich_substrates		partly_aquatic	arthropod-associated		yeast	none	none				
894	Saico1	Saitoella complicata	14,136,186	7,034	published	https://www.ncbi.nlm.nih.gov/pubmed/27535936	5606.0	Eukaryota	Fungi	Ascomycota				Saitoella	Saitoella complicata	k__Fungi;p__Ascomycota;c__;o__;f__;g__Saitoella;s__Saitoella complicata	8076.0	jrk10133		soil_saprotroph					soil		non-aquatic			yeast						
895	Sakvas1	Saksenaea vasiformis	42,502,389	9,387	published	https://www.ncbi.nlm.nih.gov/pubmed/27447865	90258.0	Eukaryota	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Saksenaeaceae	Saksenaea	Saksenaea vasiformis	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Saksenaeaceae;g__Saksenaea;s__Saksenaea vasiformis	10378.0	jrk07764		soil_saprotroph					soil	mold	non-aquatic	opportunistic_human_parasite		filamentous_mycelium	none	none				
896	Satdi1	Saturnispora dispora	10,120,266	4,881	published	https://www.ncbi.nlm.nih.gov/pubmed/29760453	29835.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Saturnispora	Saturnispora dispora	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Saturnispora;s__Saturnispora dispora	6332.0	jrk07819		unspecified_saprotroph		extremophile_halophile					partly_aquatic	arthropod-associated		yeast	none	none				
897	Sceap1	Scedosporium apiospermum	43,437,139	8,376	published	https://www.ncbi.nlm.nih.gov/pubmed/25278533	563466.0	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scedosporium	Scedosporium apiospermum	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scedosporium;s__Scedosporium apiospermum	7453.0	jrk07830		soil_saprotroph	animal_parasite				soil,animal_material		non-aquatic	opportunistic_human_parasite		filamentous_mycelium	cleistothecium_(closed,_spherical)	closed				
898	Picst3	Scheffersomyces stipitis	15,441,079	5,807	published	https://www.ncbi.nlm.nih.gov/pubmed/17334359	4924.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Scheffersomyces	Scheffersomyces stipitis	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Scheffersomyces;s__Scheffersomyces stipitis	6296.0	jrk07838		animal_endosymbiont	nectar/tap_saprotroph				sugar-rich_substrates		partly_aquatic	animal_endosymbiont		yeast	none	none				
899	Schco3	Schizophyllum commune	38,670,379	16,319	published	https://www.ncbi.nlm.nih.gov/pubmed/35604096	5334.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum commune	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Schizophyllaceae;g__Schizophyllum;s__Schizophyllum commune	8580.0	jrk07853		wood_saprotroph	litter_saprotroph				wood,leaf/fruit/seed	white_rot	partly_aquatic	opportunistic_human_parasite		filamentous_mycelium	agaricoid	gills				
900	Schco_LoeD_1	Schizophyllum commune	35,882,427	13,827	published	https://www.ncbi.nlm.nih.gov/pubmed/35604096	5334.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum commune	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Schizophyllaceae;g__Schizophyllum;s__Schizophyllum commune	8580.0	jrk07853		wood_saprotroph	litter_saprotroph				wood,leaf/fruit/seed	white_rot	partly_aquatic	opportunistic_human_parasite		filamentous_mycelium	agaricoid	gills				
901	Schco_TatD_1	Schizophyllum commune	36,458,910	15,199	published	https://www.ncbi.nlm.nih.gov/pubmed/35604096	5334.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum commune	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Schizophyllaceae;g__Schizophyllum;s__Schizophyllum commune	8580.0	jrk07853		wood_saprotroph	litter_saprotroph				wood,leaf/fruit/seed	white_rot	partly_aquatic	opportunistic_human_parasite		filamentous_mycelium	agaricoid	gills				
902	Schpa1	Schizopora paradoxa	44,406,206	17,098	published	https://www.ncbi.nlm.nih.gov/pubmed/26188242	27342.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Schizopora	Schizopora paradoxa	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Schizopora;s__Schizopora paradoxa	8958.0	jrk07854	synonym of Xylodon	wood_saprotroph	plant_pathogen			wood_pathogen	wood	white_rot	non-aquatic			filamentous_mycelium	corticioid	poroid				
903	Schcy1	Schizosaccharomyces cryophilus	11,556,809	5,180	published	https://www.ncbi.nlm.nih.gov/pubmed/21511999	866546.0	Eukaryota	Fungi	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	Schizosaccharomyces	Schizosaccharomyces cryophilus	k__Fungi;p__Ascomycota;c__Schizosaccharomycetes;o__Schizosaccharomycetales;f__Schizosaccharomycetaceae;g__Schizosaccharomyces;s__Schizosaccharomyces cryophilus	6395.0	jrk07855		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	arthropod-associated		yeast	none	none				
904	Schja1	Schizosaccharomyces japonicus	11,733,154	4,878	published	https://www.ncbi.nlm.nih.gov/pubmed/21511999	4897.0	Eukaryota	Fungi	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	Schizosaccharomyces	Schizosaccharomyces japonicus	k__Fungi;p__Ascomycota;c__Schizosaccharomycetes;o__Schizosaccharomycetales;f__Schizosaccharomycetaceae;g__Schizosaccharomyces;s__Schizosaccharomyces japonicus	6395.0	jrk07855		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	arthropod-associated		yeast	none	none				
905	Schoc1	Schizosaccharomyces octosporus	11,634,473	4,986	published	https://www.ncbi.nlm.nih.gov/pubmed/21511999	4899.0	Eukaryota	Fungi	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	Schizosaccharomyces	Schizosaccharomyces octosporus	k__Fungi;p__Ascomycota;c__Schizosaccharomycetes;o__Schizosaccharomycetales;f__Schizosaccharomycetaceae;g__Schizosaccharomyces;s__Schizosaccharomyces octosporus	6395.0	jrk07855		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	arthropod-associated		yeast	none	none				
906	Schpo1	Schizosaccharomyces pombe	12,611,948	5,134	published	https://www.ncbi.nlm.nih.gov/pubmed/11859360	4896.0	Eukaryota	Fungi	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	Schizosaccharomyces	Schizosaccharomyces pombe	k__Fungi;p__Ascomycota;c__Schizosaccharomycetes;o__Schizosaccharomycetales;f__Schizosaccharomycetaceae;g__Schizosaccharomyces;s__Schizosaccharomyces pombe	6395.0	jrk07855		nectar/tap_saprotroph					sugar-rich_substrates		partly_aquatic	arthropod-associated		yeast	none	none				
907	Sclci1	Scleroderma citrinum	56,144,862	21,012	published	https://www.ncbi.nlm.nih.gov/pubmed/25706625	68788.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	Scleroderma citrinum	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Sclerodermataceae;g__Scleroderma;s__Scleroderma citrinum	147.0	jrk07883		ectomycorrhizal							non-aquatic			filamentous_mycelium	gasteroid	closed	long-distance	/pisolithus-scleroderma		
908	Sclbo1	Sclerotinia borealis	39,450,085	10,166	published	https://www.ncbi.nlm.nih.gov/pubmed/24459262	77105.0	Eukaryota	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotinia	Sclerotinia borealis	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Sclerotinia;s__Sclerotinia borealis	1067.0	jrk07899		plant_pathogen	litter_saprotroph			leaf/fruit/seed_pathogen	leaf/fruit/seed		non-aquatic			filamentous_mycelium	apothecium_(hymenium_on_surface)	smooth				
