,jrk_template,phylum,class,order,family,genus,COMMENT on genus,primary_lifestyle,Secondary_lifestyle,Comment_on_lifestyle_template,Endophytic_interaction_capability_template,Plant_pathogenic_capacity_template,Decay_substrate_template,Decay_type_template,Aquatic_habitat_template,Animal_biotrophic_capacity_template,Specific_hosts,Growth_form_template,Fruitbody_type_template,Hymenium_type_template,Ectomycorrhiza_exploration_type_template,Ectomycorrhiza_lineage_template,primary_photobiont,secondary_photobiont
10569,jrk06153,Rozellomycota,Microsporidea,Glugeida,Glugeidae,Parapleistophora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10570,jrk07117,Rozellomycota,Microsporidea,Glugeida,Glugeidae,Pseudoloma,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10571,jrk00296,Rozellomycota,Microsporidea,Glugeida,Pereziidae,Ameson,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10572,jrk05494,Rozellomycota,Microsporidea,Glugeida,Pereziidae,Nadelspora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10573,jrk06302,Rozellomycota,Microsporidea,Glugeida,Pereziidae,Perezia,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10574,jrk06318,Rozellomycota,Microsporidea,Glugeida,Pereziidae,Pernicivesicula,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10575,jrk10146,Rozellomycota,Microsporidea,Glugeida,Pleistophoridae,Dasyatispora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10576,jrk03854,Rozellomycota,Microsporidea,Glugeida,Pleistophoridae,Heterosporis,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10577,jrk05442,Rozellomycota,Microsporidea,Glugeida,Pleistophoridae,Myosporidium,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10578,jrk05994,Rozellomycota,Microsporidea,Glugeida,Pleistophoridae,Ovipleistophora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10579,jrk06720,Rozellomycota,Microsporidea,Glugeida,Pleistophoridae,Pleistophora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10580,jrk08909,Rozellomycota,Microsporidea,Glugeida,Pleistophoridae,Trachipleistophora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10581,jrk09256,Rozellomycota,Microsporidea,Glugeida,Pleistophoridae,Vavraia,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10582,extra taxons by annotators Yuri and Julia,Rozellomycota,Microsporidea,Glugeida,Spragueidae,Apotaspora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10583,jrk04148,Rozellomycota,Microsporidea,Glugeida,Spragueidae,Inodosporus,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10584,jrk05151,Rozellomycota,Microsporidea,Glugeida,Spragueidae,Microgemma,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10585,jrk06916,Rozellomycota,Microsporidea,Glugeida,Spragueidae,Potaspora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10586,jrk08298,Rozellomycota,Microsporidea,Glugeida,Spragueidae,Spraguea,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10587,jrk08734,Rozellomycota,Microsporidea,Glugeida,Spragueidae,Tetramicra,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10588,jrk01086,Rozellomycota,Microsporidea,Glugeida,Thelohaniidae,Bohuslavia,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10589,jrk01665,Rozellomycota,Microsporidea,Glugeida,Thelohaniidae,Chapmanium,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10590,jrk01918,Rozellomycota,Microsporidea,Glugeida,Thelohaniidae,Coccospora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10591,jrk02235,Rozellomycota,Microsporidea,Glugeida,Thelohaniidae,Cucumispora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10592,jrk04024,Rozellomycota,Microsporidea,Glugeida,Thelohaniidae,Hyperspora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10593,jrk05528,Rozellomycota,Microsporidea,Glugeida,Thelohaniidae,Napamichum,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10594,jrk05820,Rozellomycota,Microsporidea,Glugeida,Thelohaniidae,Nudispora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10595,jrk05865,Rozellomycota,Microsporidea,Glugeida,Thelohaniidae,Octotetraspora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10596,jrk05958,Rozellomycota,Microsporidea,Glugeida,Thelohaniidae,Ormieresia,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10597,jrk05970,Rozellomycota,Microsporidea,Glugeida,Thelohaniidae,Orthothelohania,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10598,jrk06090,Rozellomycota,Microsporidea,Glugeida,Thelohaniidae,Paradoxium,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10599,jrk06263,Rozellomycota,Microsporidea,Glugeida,Thelohaniidae,Pegmatheca,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10600,jrk07498,Rozellomycota,Microsporidea,Glugeida,Thelohaniidae,Resiomeria,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10601,jrk08224,Rozellomycota,Microsporidea,Glugeida,Thelohaniidae,Spherospora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10602,jrk08791,Rozellomycota,Microsporidea,Glugeida,Thelohaniidae,Thelohania,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10603,jrk00202,Rozellomycota,Microsporidea,Glugeida,Tuzetiidae,Alfvenia,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10604,jrk01403,Rozellomycota,Microsporidea,Glugeida,Unikaryonidae,Canningia,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10605,jrk02575,Rozellomycota,Microsporidea,Glugeida,Unikaryonidae,Dictyocoela,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10606,jrk04472,Rozellomycota,Microsporidea,Glugeida,Unikaryonidae,Larssoniella,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10607,jrk05890,Rozellomycota,Microsporidea,Glugeida,Unikaryonidae,Oligosporidium,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10608,jrk09172,Rozellomycota,Microsporidea,Glugeida,Unikaryonidae,Unikaryon,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10609,jrk01255,Rozellomycota,Microsporidea,Meiodihaplophasida,Burenellidae,Burenella,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10610,jrk00003,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Abelsporidae,Abelspora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,non-aquatic,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10611,jrk00583,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Areosporiidae,Areospora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10612,jrk06626,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Burenellidae,Pilosporella,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10613,jrk08635,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Burenellidae,Tabanispora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10614,jrk02122,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Cougourdellidae,Cougourdella,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10615,jrk02306,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Cylindrosporidae,Cylindrospora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10616,jrk02783,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Duboscqiidae,Duboscqia,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10617,jrk05224,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Duboscqiidae,Mitoplistophora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10618,jrk07302,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Duboscqiidae,Pulicispora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10619,jrk08664,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Duboscqiidae,Tardivesicula,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10620,jrk08982,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Duboscqiidae,Trichoduboscqia,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10621,jrk03499,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Golbergiidae,Golbergia,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10622,jrk04386,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Golbergiidae,Krishtalia,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10623,jrk08067,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Golbergiidae,Simuliospora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10624,jrk05150,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microfilidae,Microfilum,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10625,jrk00796,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Auraspora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10626,jrk00867,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Baculea,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10627,jrk01260,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Burkea,,,,,,,,,,,,unicellular-aflagellate_(non-yeast),none,none,,,,
10628,,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Campanulospora,Campanulospora of Ascomycota is different genus,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10629,,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Caudospora,Caudospora of Ascomycota is different genus,,,,,,,,,,,,,,,,,
10630,extra taxons by annotators Yuri and Julia,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Chytridioides,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10631,jrk01764,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Ciliatosporidium,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10632,jrk01916,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Cocconema,synonym of Coccospora,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10633,extra taxons by annotators Yuri and Julia,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Cryptosporina,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10634,jrk03093,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Evlachovaia,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10635,jrk03124,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Falcia,,unspecified_saprotroph,,,,,,,,,,unicellular-aflagellate_(non-yeast),none,none,,,,
10636,jrk03391,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Geusia,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10637,jrk03578,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Gurleyides,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10638,jrk10139,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Hamiltosporidium,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10639,jrk03875,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Hirsutosporos,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10640,jrk03894,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Holobispora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10641,jrk03928,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Hrabeyia,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10642,jrk04189,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Issia,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10643,jrk04259,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Kabatana,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10644,jrk04321,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Kinorhynchospora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10645,jrk04927,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Mariona,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10646,jrk05089,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Merocinta,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10647,jrk05175,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Microsporidium,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10648,extra taxons by annotators Yuri and Julia,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Myxocystis,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10649,jrk05493,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Nadelospora,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10650,extra taxons by annotators Yuri and Julia,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Nematocenator,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10651,jrk05794,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Nosemoides,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10652,jrk06043,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Panhistophyton,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10653,jrk07380,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Pyrotheca,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10654,,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Septata,,,,,,,,,,,,,,,,,,
10655,extra taxons by annotators Yuri and Julia,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Sheriffia,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
10656,extra taxons by annotators Yuri and Julia,Rozellomycota,Microsporidea,Microsporidea order incertae sedis,Microsporidea family incertae sedis,Spiroglugea,,animal_parasite,,obligate_animal_parasite,no_endophytic_capacity,,,,,animal_parasite,,unicellular-aflagellate_(non-yeast),none,none,,,,
